timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-29T13:35:57,codecarbon,5aeb24ba-caf9-4154-9ac2-26f7afd2e66c,1.188973903656006,1.5454267326688216e-05,1.2997986986230312e-05,42.5,0.0,165.20000553131104,1.4032846854792702e-05,0.0,5.428961387257743e-05,6.832246072737013e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-08-29T13:57:54,codecarbon,a57f3237-ad05-4283-8f59-498c96572721,1.0482420921325684,1.3628804847328076e-05,1.3001581361421307e-05,42.5,0.0,165.20000553131104,1.2371404303444757e-05,0.0,4.788078781015618e-05,6.025219211360093e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-02T13:44:54,codecarbon,213718bf-97da-4e5e-9946-3a91ec84c22e,3.2758829593658447,4.2702779212958384e-05,1.303550210512555e-05,42.5,0.0,165.20000553131104,3.867035888963276e-05,0.0,0.0001501162651574,0.0001887866240471,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-02T13:46:19,codecarbon,d67cd1a0-a2c9-4c12-903d-49750ca7bdeb,3.4104974269866943,4.445714483156853e-05,1.3035384363520288e-05,42.5,0.0,165.20000553131104,4.025882846779294e-05,0.0,0.0001562837489056,0.0001965425773734,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-02T14:26:56,codecarbon,10711041-db96-4655-ac10-96e794777aaf,0.1284513473510742,1.61320185691891e-06,1.2558855085496454e-05,42.5,0.0,165.20000553131104,1.511955757935842e-06,0.0,5.619920388940804e-06,7.131876146876646e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-02T14:36:54,codecarbon,c8e040d7-611f-4696-a666-8eca9565ba6e,0.1373000144958496,1.7285158460762365e-06,1.2589334767539205e-05,42.5,0.0,165.20000553131104,1.6162221630414327e-06,0.0,6.025450749283436e-06,7.64167291232487e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-02T14:42:29,codecarbon,8ffdf4c6-12fe-4af5-9ac3-266166c68a52,10.557233810424805,0.000137703996196,1.3043567914550477e-05,42.5,0.0,165.20000553131104,0.0001246299627754,0.0,0.000484151784895,0.0006087817476704,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-02T14:46:36,codecarbon,53d6a8be-96ab-4e17-8b37-d21f9a9fa0ef,0.1681621074676513,2.132387615642204e-06,1.2680547643900112e-05,42.5,0.0,165.20000553131104,1.9806648294130964e-06,0.0,7.446502828910676e-06,9.427167658323773e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-02T14:51:33,codecarbon,f5c31dd4-660d-4f46-8ffa-b8dee5f29b7a,0.1524012088775634,1.927972887183121e-06,1.265064038128478e-05,42.5,0.0,165.20000553131104,1.7939287755224442e-06,0.0,6.729532679070568e-06,8.523461454593012e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:45:19,codecarbon,7e6be270-b60b-4ea2-bf42-7454a4402e69,0.1230561733245849,1.5469386999871335e-06,1.2570996303507485e-05,42.5,0.0,165.20000553131104,1.44836124446657e-06,0.0,5.390569152123704e-06,6.838930396590274e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:46:39,codecarbon,9251e295-249e-4bb9-bcaf-b5240f5b8cc2,0.1334247589111328,1.6835523762911723e-06,1.261799076895839e-05,42.5,0.0,165.20000553131104,1.570075750350952e-06,0.0,5.872816149997296e-06,7.442891900348248e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:47:44,codecarbon,bfdf1ae6-8eeb-43ff-b14e-8bd7e602965c,0.1446781158447265,1.8228348428070688e-06,1.2599243722273777e-05,42.5,0.0,165.20000553131104,1.7038623491923017e-06,0.0,6.354789628769594e-06,8.058651977961897e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:48:35,codecarbon,1a378cf1-4547-4fb4-ac2f-2932a3247d05,0.1423573493957519,1.7988862908240738e-06,1.2636413212662372e-05,42.5,0.0,165.20000553131104,1.6762026482158238e-06,0.0,6.276574106563543e-06,7.952776754779367e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:49:24,codecarbon,6af7e887-c1c4-47ba-9fc8-2a0f1b05e831,0.9151148796081544,1.1891113121533135e-05,1.299412061426083e-05,42.5,0.0,165.20000553131104,1.0799921221203276e-05,0.0,4.1770031923561154e-05,5.256995314476443e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:51:41,codecarbon,ccfd1e3b-b05d-4a39-b99d-1fd398edb3af,0.1811690330505371,2.305645079495164e-06,1.2726485540451074e-05,42.5,0.0,165.20000553131104,2.1341625187132094e-06,0.0,8.058966800528349e-06,1.0193129319241558e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:53:00,codecarbon,8d3a6be7-7f25-48db-9057-1876e7022cfd,0.2335298061370849,2.9876581073789693e-06,1.279347658784582e-05,42.5,0.0,165.20000553131104,2.7529269456863404e-06,0.0,1.045534423231402e-05,1.320827117800036e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:54:14,codecarbon,a4605cbb-e382-4815-83e2-bbaba98ca988,0.1476767063140869,1.862693142016956e-06,1.2613317215074376e-05,42.5,0.0,165.20000553131104,1.7391019397311742e-06,0.0,6.495761373576557e-06,8.234863313307731e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:57:58,codecarbon,527ceaad-67b5-42aa-86b3-982f818fe6c5,0.1675958633422851,2.100254204484349e-06,1.2531658971766793e-05,42.5,0.0,165.20000553131104,1.973701351218753e-06,0.0,7.311406274399512e-06,9.285107625618263e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T16:59:42,codecarbon,a9442eef-3c41-4ecd-b84b-a0e5771e74e1,0.1299319267272949,1.6341664976097029e-06,1.257709739839032e-05,42.5,0.0,165.20000553131104,1.5297388037045798e-06,0.0,5.694820859639169e-06,7.224559663343749e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:00:21,codecarbon,5ba40171-1436-4a79-9a29-bc8a9c58713f,0.1472935676574707,1.859177396101457e-06,1.2622257887221186e-05,42.5,0.0,165.20000553131104,1.734784245491028e-06,0.0,6.484536149659447e-06,8.219320395150476e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:04:30,codecarbon,3bcbbe4e-f8fc-40ac-98c2-313c0db157c9,0.1341006755828857,1.686367324002285e-06,1.2575382761289409e-05,42.5,0.0,165.20000553131104,1.5788772039943274e-06,0.0,5.8764594244265325e-06,7.45533662842086e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:07:51,codecarbon,3c5cb6ce-a286-4a5f-a336-a44f8b154da4,13.953226804733276,0.0001820356949565,1.3046136030329292e-05,42.5,0.0,165.20000553131104,0.0001647213947441,0.0,0.0006400483401608,0.000804769734905,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:09:33,codecarbon,f2bf78cc-8781-4a00-b60e-bba44358c4cd,10.372056245803831,0.0001353086788384,1.3045501839928806e-05,42.5,0.0,165.20000553131104,0.000122444446716,0.0,0.0004757477354555,0.0005981921821715,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:19:29,codecarbon,7b0705c6-1113-4c22-9226-31a834c2c5da,0.1464757919311523,1.8335744823682627e-06,1.2517935272403876e-05,42.5,0.0,165.20000553131104,1.7248541116714478e-06,0.0,6.381277218538912e-06,8.10613133021036e-06,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:23:25,codecarbon,c714774c-a9fd-4ed3-b7f6-dff37a7a4084,0.18743896484375,2.3943201950944312e-06,1.2773865866632094e-05,42.5,0.0,165.20000553131104,2.2089847260051303e-06,0.0,8.376172372681101e-06,1.0585157098686232e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:28:01,codecarbon,1eab950e-20aa-4057-97c0-255fc08ad8d1,0.9329843521118164,1.2124349140237928e-05,1.2995233106315644e-05,42.5,0.0,165.20000553131104,1.1011111074023777e-05,0.0,4.25899656038924e-05,5.360107667791618e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:29:56,codecarbon,7d26455f-3fc0-460d-ad4f-7357d83af10b,0.2351229190826416,3.016003893767496e-06,1.2827349649854523e-05,42.5,0.0,165.20000553131104,2.77209480603536e-06,0.0,1.056149152514422e-05,1.333358633117958e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:30:25,codecarbon,4803a505-88be-47b0-a624-c2cc64bb721c,0.2107083797454834,2.69763280658646e-06,1.2802684021608229e-05,42.5,0.0,165.20000553131104,2.4835495485199827e-06,0.0,9.44253582251425e-06,1.1926085371034232e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-03T17:31:47,codecarbon,a81e8e96-b00a-4c9f-b713-f592195c5bf6,0.2315475940704345,2.970939788826364e-06,1.2830795330668095e-05,42.5,0.0,165.20000553131104,2.729759448104435e-06,0.0,1.0404600968641944e-05,1.3134360416746378e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T13:35:45,codecarbon,bb23dc79-38f0-4f99-ba57-2c961a5399ef,15.349010229110718,0.0001978064474383,1.2887244485846507e-05,42.5,0.0,165.20000553131104,0.0001811503930224,0.0,0.0006933409659684,0.0008744913589909,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T13:41:22,codecarbon,baa3d80d-d8b8-4382-a7f2-f82560752fd5,0.3465573787689209,4.407246362580768e-06,1.2717219809997038e-05,42.5,0.0,165.20000553131104,4.065657986534966e-06,0.0,1.5418534318283717e-05,1.9484192304818684e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T13:42:11,codecarbon,715360d5-3e14-42ed-8200-4ee95460069e,0.3591125011444092,4.572963749509031e-06,1.2734070061432123e-05,42.5,0.0,165.20000553131104,4.216619663768345e-06,0.0,1.600020003909568e-05,2.0216819702864024e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T13:47:28,codecarbon,2b65eef7-d53f-472a-bece-157434fe978f,1.2015185356140137,1.558837044727353e-05,1.2973890943186644e-05,42.5,0.0,165.20000553131104,1.4163002537356484e-05,0.0,5.475232066585458e-05,6.891532320321106e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T13:50:29,codecarbon,e6862934-7e19-46bc-824f-9c766245b15a,0.2140285968780517,2.74112082386272e-06,1.2807264374230064e-05,42.5,0.0,165.20000553131104,2.5230308373769125e-06,0.0,9.595312651733064e-06,1.2118343489109976e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T13:51:10,codecarbon,75076159-532e-4dd6-93a8-60cfffcd4c8e,0.2674078941345215,3.439818678775586e-06,1.286356444303458e-05,42.5,0.0,165.20000553131104,3.1532284286287097e-06,0.0,1.2054019616321624e-05,1.5207248044950336e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T13:54:13,codecarbon,6a457cd3-b054-461d-b6d6-52064b5691f3,0.2870502471923828,3.694747005111215e-06,1.2871429449196654e-05,42.5,0.0,165.20000553131104,3.385024434990353e-06,0.0,1.29492476348571e-05,1.6334272069847455e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T13:58:58,codecarbon,e49443ba-f6bf-42f9-920a-3ad070326acf,0.2790274620056152,3.5411596560266107e-06,1.269107933166574e-05,42.5,0.0,165.20000553131104,3.285697764820523e-06,0.0,1.2369573133102565e-05,1.5655270897923087e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T13:59:13,codecarbon,3dd9fad6-9a87-4b38-ac19-9090af0911d3,0.2052640914916992,2.528099054689805e-06,1.2316323991778368e-05,42.5,0.0,165.20000553131104,2.3923122220569185e-06,0.0,8.784273812575899e-06,1.1176586034632818e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:03:57,codecarbon,70cacc40-fc54-4363-bd3c-7ae06e0d1574,0.1980881690979004,2.4680504127974085e-06,1.2459352943878403e-05,42.5,0.0,165.20000553131104,2.3191900716887583e-06,0.0,8.591924239781862e-06,1.091111431147062e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:06:07,codecarbon,b5dd9379-c5ab-48d2-95ad-e330e4c68da2,12.377156734466553,0.0001614231460477,1.3042021646075731e-05,42.5,0.0,165.20000553131104,0.0001460949940813,0.0,0.0005675478026426,0.000713642796724,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:09:33,codecarbon,980ef3c9-627b-4680-a7e4-d3eef5ae253d,0.2969603538513183,3.822863279490638e-06,1.2873311975526076e-05,42.5,0.0,165.20000553131104,3.502038452360365e-06,0.0,1.33986285775192e-05,1.6900667029879564e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:11:22,codecarbon,7f433fe1-cbb8-4b96-bb5b-1ad2acdbe5d3,0.7722635269165039,1.0025663266033193e-05,1.298217890214716e-05,42.5,0.0,165.20000553131104,9.112865229447684e-06,0.0,3.52100373242367e-05,4.432290255368439e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:16:09,codecarbon,7c438579-cbf7-4225-b0c6-a8bc4d445470,12.36830735206604,0.0001613063746544,1.3041911885175322e-05,42.5,0.0,165.20000553131104,0.0001459915382994,0.0,0.0005671350185557,0.0007131265568551,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:17:20,codecarbon,396eb838-b8b8-434a-864a-617c98064b69,12.348748207092283,0.0001610338678365,1.3040501363859007e-05,42.5,0.0,165.20000553131104,0.0001457576622565,0.0,0.0005661641570352,0.0007119218192918,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:18:29,codecarbon,fe5cf9a4-8d04-4c38-bcfe-a3d6a666be6f,0.7724001407623291,1.0009421655608394e-05,1.2958855297112558e-05,42.5,0.0,165.20000553131104,9.114934007326762e-06,0.0,3.5136165285359195e-05,4.425109929268596e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:18:49,codecarbon,fb7d542c-ba43-42a6-b93c-e726f02d9dcd,12.269649028778076,0.0001600328401469,1.3042984340596934e-05,42.5,0.0,165.20000553131104,0.0001448297942678,0.0,0.0005626665369978,0.0007074963312656,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:24:49,codecarbon,977c9390-450e-4f0f-af8d-969cc24f90dc,11.142018556594849,0.0001452912707992,1.3039941556480434e-05,42.5,0.0,165.20000553131104,0.0001315121675531,0.0,0.0005108125013146,0.0006423246688677,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T14:52:16,codecarbon,94db584b-9fee-4425-a850-883eb0ea8703,7.73533296585083,0.0001008494582003,1.3037507066030646e-05,42.5,0.0,165.20000553131104,9.129700859387716e-05,0.0,0.0003545528658529,0.0004458498744468,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T15:05:01,codecarbon,0dde6d9d-5300-496a-bbbe-8a0426e319f3,0.3758201599121094,4.853807439838272e-06,1.2915239674671524e-05,42.5,0.0,165.20000553131104,4.432386159896851e-06,0.0,1.7026027958117046e-05,2.145841411801389e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T15:12:11,codecarbon,5fa7c03c-e002-4ee1-bc99-22732209af6d,0.414921760559082,5.362977831303171e-06,1.29252749339463e-05,42.5,0.0,165.20000553131104,4.894213378429413e-06,0.0,1.8815214866557992e-05,2.3709428244987404e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T15:14:00,codecarbon,4de650f5-54ef-42c7-bcd6-f6a1b5aa1051,0.3356692790985107,4.329683062241684e-06,1.2898657493678555e-05,42.5,0.0,165.20000553131104,3.959086371792688e-06,0.0,1.5182202874001594e-05,1.9141289245794283e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T15:16:47,codecarbon,e4be4dec-fbeb-457f-83b0-4c246a0720ad,0.440584659576416,5.680748464721688e-06,1.2893659234943032e-05,42.5,0.0,165.20000553131104,5.19597911172443e-06,0.0,1.9918295520548856e-05,2.5114274632273286e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
2024-09-04T15:18:45,codecarbon,33d88348-e8a1-477e-8cbf-703986641b77,0.3077900409698486,3.965885593836161e-06,1.2885035465538868e-05,42.5,0.0,165.20000553131104,3.629798856046465e-06,0.0,1.3903161911766232e-05,1.7532960767812697e-05,Italy,ITA,,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.35,3.11.9,2.2.3,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,,,440.5333480834961,machine,N,1.0
